Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub,componentnumber,pageranks,clustering,triangles,eigencentrality,value
Corynebacterium_cystitidis,Corynebacterium,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,13.72
Brachybacterium_avium,Brachybacterium,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.29
Corynebacterium_sphenisci,Corynebacterium,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,13.72
Lactobacillus_bombi,Lactobacillus,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,2.19
Pediococcus_inopinatus,Pediococcus,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.07
Gibbsiella_quercinecans,Gibbsiella,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.06
Mycolicibacterium_insubricum,Mycolicibacterium,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.12
Listeria_seeligeri,Listeria,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.06
Pseudarthrobacter_chlorophenolicus,Pseudarthrobacter,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.13
Enterococcus_gilvus,Enterococcus,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.81
Neisseriaceae_bacterium,Neisseriaceae,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.06
Verrucosispora_maris,Verrucosispora,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.01
Streptomyces_antibioticus,Streptomyces,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.06
Chlorobaculum_limnaeum,Chlorobaculum,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.03
Amycolatopsis_methanolica,Amycolatopsis,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.05
Nitrosococcus_watsonii,Nitrosococcus,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.01
Bermanella_marisrubri,Bermanella,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.02
Arcobacter_ellisii,Arcobacter,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.12
Lactobacillus_mali,Lactobacillus,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,2.19
Croceibacter_atlanticus,Croceibacter,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.1
Hydrogenophaga_crassostreae,Hydrogenophaga,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.01
Novibacillus_thermophilus,Novibacillus,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.01
Spiroplasma_tabanidicola,Spiroplasma,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.25
Pseudarthrobacter_sulfonivorans,Pseudarthrobacter,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.13
Amycolatopsis_keratiniphila,Amycolatopsis,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.05
Simplicispira_suum,Simplicispira,,87,169.740004,1,1,1,0.000242,21,0,0,23,0.001822,0.668538,2501,0.094005,0.01
Microbacterium_paludicola,Microbacterium,,47,92.980001,2,0.685039,0.770115,0,21,0,0,23,0.001083,1,1081,0.051348,0.74
Actinomyces_israelii,Actinomyces,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,124.010002
Actinomyces_slackii,Actinomyces,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,124.010002
Campylobacter_gracilis,Campylobacter,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,11.91
Rothia_nasimurium,Rothia,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,169.410004
Vagococcus_carniphilus,Vagococcus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.41
Erysipelothrix_larvae,Erysipelothrix,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.41
Adlercreutzia_equolifaciens,Adlercreutzia,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.25
Megamonas_funiformis,Megamonas,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.57
Aerococcus_urinaehominis,Aerococcus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.66
Brachybacterium_saurashtrense,Brachybacterium,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.29
Lactobacillus_amylophilus,Lactobacillus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,2.19
Dermatophilus_congolensis,Dermatophilus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.1
Clostridium_isatidis,Clostridium,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,1.75
Devriesea_agamarum,Devriesea,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.07
Dokdonia_donghaensis,Dokdonia,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.09
Clostridium_intestinale,Clostridium,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,1.75
Arthrobacter_citreus,Arthrobacter,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.07
Campylobacter_geochelonis,Campylobacter,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,11.91
Tessaracoccus_flavescens,Tessaracoccus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.32
Lactobacillus_graminis,Lactobacillus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,2.19
Fluviicola_taffensis,Fluviicola,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.12
Lactobacillus_frumenti,Lactobacillus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,2.19
Corynebacterium_resistens,Corynebacterium,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,13.72
Pseudarthrobacter_phenanthrenivorans,Pseudarthrobacter,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.13
Jeotgalibacillus_malaysiensis,Jeotgalibacillus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.03
Pelosinus_fermentans,Pelosinus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.09
Gramella_salexigens,Gramella,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.13
Corynebacterium_suranareeae,Corynebacterium,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,13.72
Tessaracoccus_timonensis,Tessaracoccus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.32
Acidithiobacillus_ferrivorans,Acidithiobacillus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.07
Acidipropionibacterium_virtanenii,Acidipropionibacterium,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.05
Desulfosporosinus_acidiphilus,Desulfosporosinus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.1
Microbacterium_testaceum,Microbacterium,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.74
Saccharopolyspora_coralli,Saccharopolyspora,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.05
Streptomyces_xiamenensis,Streptomyces,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.06
Pseudothermotoga_thermarum,Pseudothermotoga,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.04
Thermoanaerosceptrum_fracticalcis,Thermoanaerosceptrum,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.11
Arsenophonus_nasoniae,Arsenophonus,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.02
Prolixibacteraceae_bacterium,Prolixibacteraceae,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.06
Gallibacterium_anatis,Gallibacterium,,56,110.980001,2,0.737288,0.821839,0,21,0,0,23,0.001214,1,1540,0.067653,0.04
Haemophilus_parainfluenzae,Haemophilus,,2,3.94,2,0.666667,0.75,0,22,0,0,10,0.001094,1,1,0.000211,23.92
Streptococcus_cristatus,Streptococcus,,2,3.94,2,0.666667,0.75,0,22,0,0,10,0.001094,1,1,0.000211,548
Streptococcus_mitis,Streptococcus,,7,13.88,2,0.733333,0.818182,0,23,0,0,24,0.001254,1,21,0.000913,548
Neisseria_zalophi,Neisseria,,11,21.400001,1,1,1,0.00004,23,0,0,24,0.00194,0.563636,31,0.00136,4.09
Brachybacterium_vulturis,Brachybacterium,,7,13.88,2,0.733333,0.818182,0,23,0,0,24,0.001254,1,21,0.000913,0.29
Thermosulfidibacter_takaii,Thermosulfidibacter,,7,13.88,2,0.733333,0.818182,0,23,0,0,24,0.001254,1,21,0.000913,0.07
Weissella_soli,Weissella,,7,13.88,2,0.733333,0.818182,0,23,0,0,24,0.001254,1,21,0.000913,0.15
Staphylococcus_lentus,Staphylococcus,,7,13.88,2,0.733333,0.818182,0,23,0,0,24,0.001254,1,21,0.000913,0.79
Pelodictyon_luteolum,Pelodictyon,,7,13.88,2,0.733333,0.818182,0,23,0,0,24,0.001254,1,21,0.000913,0.06
Arcobacter_aquimarinus,Arcobacter,,11,21.400001,1,1,1,0.00004,23,0,0,24,0.00194,0.563636,31,0.00136,0.12
Streptococcus_periodonticum,Streptococcus,,1,2,1,1,1,0,24,0,0,25,0.001285,0,0,0.000097,548
Agromyces_aureus,Agromyces,,1,2,1,1,1,0,24,0,0,25,0.001285,0,0,0.000097,0.06
Prevotella_dentalis,Prevotella,,4,7.94,1,1,1,0,25,0,0,26,0.001285,1,6,0.00044,1637.869995
Bacteroides_zoogleoformans,Bacteroides,,4,7.94,1,1,1,0,25,0,0,26,0.001285,1,6,0.00044,12.28
Eikenella_corrodens,Eikenella,,4,7.94,1,1,1,0,25,0,0,26,0.001285,1,6,0.00044,0.13
Finegoldia_magna,Finegoldia,,4,7.94,1,1,1,0,25,0,0,26,0.001285,1,6,0.00044,0.03
Clostridium_bornimense,Clostridium,,4,7.76,1,1,1,0,25,0,0,26,0.001285,1,6,0.00044,1.75
Porphyromonas_crevioricanis,Porphyromonas,,20,39.220001,2,0.884615,0.934783,0,26,0,0,27,0.001227,1,190,0.004593,15.87
Porphyromonas_cangingivalis,Porphyromonas,,20,39.220001,2,0.884615,0.934783,0,26,0,0,27,0.001227,1,190,0.004593,15.87
Cutibacterium_avidum,Cutibacterium,,20,39.220001,2,0.884615,0.934783,0,26,0,0,27,0.001227,1,190,0.004593,1.87
Neisseria_brasiliensis,Neisseria,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,4.09
Streptococcus_pluranimalium,Streptococcus,,20,39.220001,2,0.884615,0.934783,0,26,0,0,27,0.001227,1,190,0.004593,548
Butyrivibrio_proteoclasticus,Butyrivibrio,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.15
Salinivirga_cyanobacteriivorans,Salinivirga,,20,39.220001,2,0.884615,0.934783,0,26,0,0,27,0.001227,1,190,0.004593,0.12
Ilyobacter_polytropus,Ilyobacter,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.02
Caldisericum_exile,Caldisericum,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.07
Chlorobium_limicola,Chlorobium,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.03
Hymenobacter_jejuensis,Hymenobacter,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.32
Cellulosimicrobium_cellulans,Cellulosimicrobium,,20,39.220001,2,0.884615,0.934783,0,26,0,0,27,0.001227,1,190,0.004593,0.04
Ferrimonas_balearica,Ferrimonas,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.02
Lactobacillus_salivarius,Lactobacillus,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,2.19
Alistipes_communis,Alistipes,,20,39.220001,2,0.884615,0.934783,0,26,0,0,27,0.001227,1,190,0.004593,1.38
Treponema_primitia,Treponema,,20,39.220001,2,0.884615,0.934783,0,26,0,0,27,0.001227,1,190,0.004593,214.729996
Nonlabens_sediminis,Nonlabens,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.08
Thermobacillus_composti,Thermobacillus,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.01
Chlorobium_phaeobacteroides,Chlorobium,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.03
Terriglobus_roseus,Terriglobus,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.01
Phycisphaera_mikurensis,Phycisphaera,,23,45.340001,1,1,1,0.000006,26,0,0,27,0.001393,0.905138,229,0.005139,0.02
Rothia_dentocariosa,Rothia,,1,2,1,1,1,0,27,0,0,28,0.001285,0,0,0.000097,169.410004
Micrococcus_luteus,Micrococcus,,1,2,1,1,1,0,27,0,0,28,0.001285,0,0,0.000097,0.03
Rothia_aeria,Rothia,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,169.410004
Treponema_pedis,Treponema,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,214.729996
Treponema_brennaborense,Treponema,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,214.729996
Peptoniphilus_ivorii,Peptoniphilus,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,1.03
Dysosmobacter_welbionis,Dysosmobacter,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,0.14
Hungateiclostridiaceae_bacterium,Hungateiclostridiaceae,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,0.2
Saprospira_grandis,Saprospira,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,0.06
Microbacterium_hominis,Microbacterium,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,0.74
Acetobacterium_woodii,Acetobacterium,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,0.06
Staphylospora_marina,Staphylospora,,10,19.94,2,0.692308,0.777778,0,28,0,0,6,0.001277,1,45,0.00146,0.1
Tannerella_forsythia,Tannerella,,2,3.94,2,0.75,0.833333,0,29,0,0,21,0.001264,1,1,0.000206,0.59
Clostridium,Clostridium,,2,3.94,2,0.75,0.833333,0,29,0,0,21,0.001264,1,1,0.000206,1.75
Corynebacterium_vitaeruminis,Corynebacterium,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,13.72
Propionibacterium_australiense,Propionibacterium,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,1.89
Xylanimonas_cellulosilytica,Xylanimonas,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,0.1
Erysipelothrix_piscisicarius,Erysipelothrix,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,0.41
Parascardovia_denticolens,Parascardovia,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,0.13
Kocuria_flava,Kocuria,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,0.53
Corynebacterium_lactis,Corynebacterium,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,13.72
Corynebacterium_maris,Corynebacterium,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,13.72
Tumebacillus_algifaecis,Tumebacillus,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,0.17
Halarcobacter_ebronensis,Halarcobacter,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,0.05
Liquorilactobacillus_nagelii,Liquorilactobacillus,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,0.14
Lutibacter_profundi,Lutibacter,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,0.02
Lactobacillus_apis,Lactobacillus,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,2.19
Capnocytophaga_cynodegmi,Capnocytophaga,,16,31.82,2,0.785714,0.863636,0,11,0,0,12,0.001331,1,120,0.003019,9.13
Bradyrhizobium_elkanii,Bradyrhizobium,,5,9.82,2,0.777778,0.857143,0,30,0,0,29,0.001174,1,10,0.000602,0.48
Mycoplasma_hyosynoviae,Mycoplasma,,5,9.82,2,0.777778,0.857143,0,30,0,0,29,0.001174,1,10,0.000602,10.28
Sulfurihydrogenibium_azorense,Sulfurihydrogenibium,,7,13.7,1,1,1,0.000007,30,0,0,29,0.001598,0.714286,15,0.000815,0.07
Mycoplasma_neurolyticum,Mycoplasma,,7,13.7,1,1,1,0.000007,30,0,0,29,0.001598,0.714286,15,0.000815,10.28
Chryseobacterium_carnis,Chryseobacterium,,5,9.82,2,0.777778,0.857143,0,30,0,0,29,0.001174,1,10,0.000602,0.38
Mycoplasma_mobile,Mycoplasma,,7,13.7,1,1,1,0.000007,30,0,0,29,0.001598,0.714286,15,0.000815,10.28
Cutibacterium_granulosum,Cutibacterium,,3,5.94,2,0.8,0.875,0,31,0,0,30,0.00134,1,3,0.000321,1.87
Fervidobacterium_nodosum,Fervidobacterium,,4,7.76,1,1,1,0.00001,31,0,0,30,0.001826,0.5,3,0.000414,0.04
Campylobacter_showae,Campylobacter,,3,5.94,2,0.8,0.875,0,31,0,0,30,0.00134,1,3,0.000321,11.91
Staphylococcus_auricularis,Staphylococcus,,3,5.94,2,0.8,0.875,0,31,0,0,30,0.00134,1,3,0.000321,0.79
Coriobacteriaceae_bacterium,Coriobacteriaceae,,10,19.7,2,0.75,0.833333,0,5,0,0,4,0.001154,1,45,0.001558,0.83
Streptococcus_infantarius,Streptococcus,,10,19.7,2,0.75,0.833333,0,5,0,0,4,0.001154,1,45,0.001558,548
Vibrio_tritonius,Vibrio,,10,19.7,2,0.75,0.833333,0,5,0,0,4,0.001154,1,45,0.001558,0.08
Microbacterium_oleivorans,Microbacterium,,10,19.7,2,0.75,0.833333,0,5,0,0,4,0.001154,1,45,0.001558,0.74
Methanothrix_thermoacetophila,Methanothrix,,10,19.7,2,0.75,0.833333,0,5,0,0,4,0.001154,1,45,0.001558,0.15
Treponema_azotonutricium,Treponema,,10,19.7,2,0.75,0.833333,0,5,0,0,4,0.001154,1,45,0.001558,214.729996
Muribaculum_intestinale,Muribaculum,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.62
Corynebacterium_argentoratense,Corynebacterium,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,13.72
Bacteroidales_bacterium,Bacteroidales,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.29
Massilistercora_timonensis,Massilistercora,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.28
Entomoplasma_freundtii,Entomoplasma,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.15
Oscillibacter_valericigenes,Oscillibacter,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.29
Labilibaculum_antarcticum,Labilibaculum,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.11
Dyadobacter_fermentans,Dyadobacter,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.06
Clostridium_estertheticum,Clostridium,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,1.75
Treponema_caldarium,Treponema,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,214.729996
Halanaerobium_praevalens,Halanaerobium,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.21
Thermovirga_lienii,Thermovirga,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.07
Luteitalea_pratensis,Luteitalea,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.03
Niastella_koreensis,Niastella,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.01
Lacunisphaera_limnophila,Lacunisphaera,,18,35.76,2,0.621622,0.695652,0,8,0,0,8,0.001015,1,153,0.00473,0.03
Mycoplasma_struthionis,Mycoplasma,,6,12,1,1,1,0,32,0,0,31,0.001285,1,15,0.000718,10.28
Mycoplasma_phocidae,Mycoplasma,,6,12,1,1,1,0,32,0,0,31,0.001285,1,15,0.000718,10.28
Mycoplasma_canadense,Mycoplasma,,6,12,1,1,1,0,32,0,0,31,0.001285,1,15,0.000718,10.28
Mycoplasma_phocicerebrale,Mycoplasma,,6,12,1,1,1,0,32,0,0,31,0.001285,1,15,0.000718,10.28
Ruminococcus_albus,Ruminococcus,,6,12,1,1,1,0,32,0,0,31,0.001285,1,15,0.000718,0.27
Hungateiclostridium_saccincola,Hungateiclostridium,,6,12,1,1,1,0,32,0,0,31,0.001285,1,15,0.000718,0.48
Natranaerobius_thermophilus,Natranaerobius,,6,12,1,1,1,0,32,0,0,31,0.001285,1,15,0.000718,0.08
Campylobacter_concisus,Campylobacter,,1,2,1,1,1,0,33,0,0,32,0.001285,0,0,0.000097,11.91
Enterococcus_avium,Enterococcus,,1,2,1,1,1,0,33,0,0,32,0.001285,0,0,0.000097,0.81
Treponema_succinifaciens,Treponema,,15,29.220001,2,0.741935,0.826087,0,26,0,0,27,0.000972,1,105,0.003435,214.729996
Desulfallas_gibsoniae,Desulfallas,,15,29.220001,2,0.741935,0.826087,0,26,0,0,27,0.000972,1,105,0.003435,0.03
Petrotoga_mobilis,Petrotoga,,15,29.220001,2,0.741935,0.826087,0,26,0,0,27,0.000972,1,105,0.003435,0.07
Aminipila_butyrica,Aminipila,,1,2,1,1,1,0,34,0,0,33,0.001285,0,0,0.000097,1.09
Thermodesulfovibrio_yellowstonii,Thermodesulfovibrio,,1,2,1,1,1,0,34,0,0,33,0.001285,0,0,0.000097,0.07
Aurantimicrobium_minutum,Aurantimicrobium,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,0
Rhodococcus_coprophilus,Rhodococcus,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,0
Lactobacillus_malefermentans,Lactobacillus,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,2.19
Lactobacillus_koreensis,Lactobacillus,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,2.19
Lactobacillus_nenjiangensis,Lactobacillus,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,2.19
Rhodobiaceae_bacterium,Rhodobiaceae,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,0
Meiothermus_taiwanensis,Meiothermus,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,0.04
Rathayibacter_iranicus,Rathayibacter,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,0.02
Thermobifida_fusca,Thermobifida,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,0
Bifidobacterium_indicum,Bifidobacterium,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,0.48
Parvibaculum_lavamentivorans,Parvibaculum,,10,20,1,1,1,0,35,0,0,34,0.001285,1,45,0.001415,0
Campylobacter_hominis,Campylobacter,,1,2,1,1,1,0,36,0,0,35,0.001285,0,0,0.000097,11.91
Arcobacter_anaerophilus,Arcobacter,,1,2,1,1,1,0,36,0,0,35,0.001285,0,0,0.000097,0.12
Dermacoccus_nishinomiyaensis,Dermacoccus,,1,1.94,2,0.538462,0.571429,0,13,0,0,14,0.000398,0,0,0.000124,0.14
Prevotella_intermedia,Prevotella,,4,8,1,1,1,0,37,0,0,36,0.001285,1,6,0.00044,1637.869995
Streptococcus_pneumoniae,Streptococcus,,4,8,1,1,1,0,37,0,0,36,0.001285,1,6,0.00044,548
Fusobacterium_nucleatum,Fusobacterium,,4,8,1,1,1,0,37,0,0,36,0.001285,1,6,0.00044,3.2
Streptococcus_thermophilus,Streptococcus,,4,8,1,1,1,0,37,0,0,36,0.001285,1,6,0.00044,548
Bifidobacterium_longum,Bifidobacterium,,4,8,1,1,1,0,37,0,0,36,0.001285,1,6,0.00044,0.48
Erysipelatoclostridium_ramosum,Erysipelatoclostridium,,1,2,1,1,1,0,38,0,0,37,0.001285,0,0,0.000097,0.79
Capnocytophaga_stomatis,Capnocytophaga,,1,2,1,1,1,0,38,0,0,37,0.001285,0,0,0.000097,9.13
Acholeplasma_axanthum,Acholeplasma,,4,7.82,2,0.7,0.785714,0,30,0,0,29,0.000984,1,6,0.000482,0.83
Mesoplasma_chauliocola,Mesoplasma,,4,7.82,2,0.7,0.785714,0,30,0,0,29,0.000984,1,6,0.000482,0.08
Haemophilus_haemolyticus,Haemophilus,,1,2,1,1,1,0,39,0,0,38,0.001285,0,0,0.000097,23.92
Capnocytophaga_sputigena,Capnocytophaga,,1,2,1,1,1,0,39,0,0,38,0.001285,0,0,0.000097,9.13
Spiroplasma_gladiatoris,Spiroplasma,,5,9.88,2,0.647059,0.727273,0,23,0,0,24,0.001005,1,10,0.000633,0.25
Bradyrhizobium_betae,Bradyrhizobium,,5,9.88,2,0.647059,0.727273,0,23,0,0,24,0.001005,1,10,0.000633,0.48
Roseomonas_mucosa,Roseomonas,,5,9.88,2,0.647059,0.727273,0,23,0,0,24,0.001005,1,10,0.000633,0.08
Clostridium_carboxidivorans,Clostridium,,5,9.88,2,0.647059,0.727273,0,23,0,0,24,0.001005,1,10,0.000633,1.75
